framenum	queue density		dynamic density
2121		0.203214		0.139459
2122		0.216075		0.138074
2123		0.225942		0.177661
2124		0.241577		0.185559
2125		0.258101		0.186413
2126		0.264395		0.210565
2127		0.285816		0.237207
2128		0.305774		0.222201
2129		0.313249		0.235061
2130		0.33032		0.272019
2131		0.346427		0.260384
2132		0.354336		0.274976
2133		0.364098		0.297412
2134		0.372299		0.274941
2135		0.374964		0.294934
2136		0.383197		0.3122
2137		0.386233		0.302539
2138		0.388102		0.30703
2139		0.392253		0.318435
2140		0.395952		0.313667
2141		0.398446		0.330722
2142		0.395359		0.327635
2143		0.394193		0.341783
2144		0.395344		0.344768
2145		0.394758		0.348448
2146		0.3928		0.339384
2147		0.389877		0.339829
2148		0.38395		0.336274
2149		0.380388		0.334405
2150		0.378211		0.33812
2151		0.37221		0.337647
2152		0.338053		0.253005
2153		0.336684		0.314588
2154		0.313928		0.298657
2155		0.311162		0.234624
2156		0.313917		0.294244
2157		0.306129		0.290892
2158		0.311693		0.222883
2159		0.313811		0.292367
2160		0.315079		0.286729
2161		0.319098		0.254094
2162		0.3206		0.294384
2163		0.320089		0.298317
2164		0.317838		0.245163
2165		0.315879		0.292102
2166		0.312797		0.293136
2167		0.309484		0.237063
2168		0.308708		0.278945
2169		0.301563		0.273069
2170		0.29589		0.258394
2171		0.292207		0.289277
2172		0.286858		0.274906
2173		0.281602		0.249283
2174		0.279947		0.282511
2175		0.268624		0.26576
2176		0.250692		0.253634
2177		0.24496		0.2561
2178		0.231062		0.252775
2179		0.217089		0.238955
2180		0.205782		0.243344
2181		0.190233		0.223231
2182		0.176647		0.212177
2183		0.171902		0.207713
2184		0.158336		0.207869
2185		0.143957		0.344776
2186		0.133957		0.176401
2187		0.123715		0.16692
2188		0.113266		0.144859
2189		0.10739		0.165862
2190		0.0968782		0.149584
2191		0.0872719		0.130765
2192		0.0816884		0.123434
2193		0.0703692		0.115166
2194		0.0634474		0.103952
2195		0.0595807		0.103433
2196		0.0516444		0.0855122
2197		0.0452611		0.0982009
2198		0.04141		0.0813997
2199		0.0336336		0.0680476
2200		0.0278004		0.0658977
2201		0.0263021		0.0537163
2202		0.0236723		0.0480079
2203		0.0204494		0.0449021
2204		0.0193569		0.0477192
2205		0.0178235		0.0397166
2206		0.0155253		0.043474
2207		0.0145265		0.0338678
2208		0.0119825		0.0336063
2209		0.00957505		0.0260563
2210		0.0081743		0.0870573
2211		0.00463926		0.0145733
2212		0.00261422		0.0150649
2213		0.00249716		0.0148815
2214		0.00265714		0.0199227
2215		0.00264933		0.0235123
2216		0.00264543		0.0171836
2217		0.0027898		0.0176011
2218		0.00318778		0.0178118
2219		0.00247375		0.0133754
2220		0.00251277		0.0182098
2221		0.00216941		0.02162
2222		0.0023645		0.0242498
2223		0.00330484		0.0190526
2224		0.00302781		0.0168753
2225		0.00377696		0.00952823
2226		0.00303561		0.0197081
2227		0.00332044		0.0204299
2228		0.00355846		0.0307424
2229		0.00424908		0.0219399
2230		0.00447538		0.0220921
2231		0.0045222		0.0190565
2232		0.00411641		0.0195988
2233		0.00399936		0.0217409
2234		0.00380817		0.0236177
2235		0.00416324		0.0675833
2236		0.00369892		0.0401692
2237		0.00389401		0.0130321
2238		0.0045105		0.0147098
2239		0.00428809		0.0292519
2240		0.00468218		0.0260602
2241		0.00445587		0.0274298
2242		0.00425688		0.0248429
2243		0.00448319		0.023684
2244		0.00355455		0.0235162
2245		0.00373794		0.0261422
2246		0.00413983		0.0274454
2247		0.00481484		0.0280111
2248		0.00470949		0.0219087
2249		0.00470949		0.0204221
2250		0.00588784		0.020504
2251		0.00607903		0.0260719
2252		0.00651213		0.0303639
2253		0.00747588		0.0384914
2254		0.00822503		0.0249053
2255		0.00868544		0.030836
2256		0.00874787		0.026068
2257		0.00843572		0.0274024
2258		0.00895857		0.0279916
2259		0.00955164		0.0331732
2260		0.0100823		0.155499
2261		0.00993012		0.0363376
2262		0.0105115		0.0308477
2263		0.0114635		0.0245502
2264		0.0111046		0.0228061
2265		0.010968		0.0296226
2266		0.0115962		0.0253423
2267		0.0114401		0.0296031
2268		0.0121971		0.0301103
2269		0.0170041		0.0321471
2270		0.0201412		0.0347769
2271		0.0277926		0.0437471
2272		0.0365561		0.0430409
2273		0.0415972		0.0674702
2274		0.0485932		0.0782353
2275		0.0564163		0.0551951
2276		0.059331		0.0824961
2277		0.0656168		0.0867451
2278		0.0709428		0.0818835
2279		0.0730381		0.0926057
2280		0.076854		0.11192
2281		0.0792849		0.079874
2282		0.0803306		0.0933353
2283		0.0828863		0.116153
2284		0.0844158		0.118057
2285		0.0857307		0.136489
2286		0.087506		0.135572
2287		0.0888755		0.133945
2288		0.0902529		0.128861
2289		0.0926291		0.134776
2290		0.0931402		0.137531
2291		0.0940454		0.144102
2292		0.0955828		0.150891
2293		0.0951614		0.142572
2294		0.0958169		0.154118
2295		0.0965426		0.14736
2296		0.0959729		0.147329
2297		0.097799		0.155542
2298		0.0981228		0.151344
2299		0.0995782		0.134312
2300		0.100827		0.164629
2301		0.10396		0.175254
2302		0.107362		0.146876
2303		0.108627		0.179058
2304		0.113078		0.175578
2305		0.115252		0.159787
2306		0.115603		0.169604
2307		0.115966		0.170041
2308		0.116536		0.161715
2309		0.115221		0.161586
2310		0.110472		0.162417
2311		0.104303		0.145666
2312		0.101498		0.159873
2313		0.0961407		0.153369
2314		0.0907484		0.134308
2315		0.0908225		0.169815
2316		0.0848723		0.166647
2317		0.0819849		0.131335
2318		0.0799131		0.166814
2319		0.0745247		0.16196
2320		0.069464		0.128943
2321		0.0678799		0.165051
2322		0.0667483		0.154691
2323		0.0644073		0.131932
2324		0.0622964		0.142947
2325		0.0602791		0.141449
2326		0.0601348		0.119614
2327		0.0596275		0.136423
2328		0.0583985		0.138948
2329		0.057025		0.115833
2330		0.0553863		0.137761
2331		0.0535251		0.130067
2332		0.050271		0.11149
2333		0.0484332		0.127878
2334		0.0444495		0.121904
2335		0.0399156		0.117667
2336		0.0378632		0.101045
2337		0.03521		0.100526
2338		0.0346676		0.0988603
2339		0.0329547		0.0917239
2340		0.0320612		0.0963358
2341		0.0315891		0.0888833
2342		0.0302274		0.0966401
2343		0.0289632		0.0886141
2344		0.0264114		0.0820396
2345		0.0255686		0.0703146
2346		0.0243278		0.0644619
2347		0.0216122		0.0655271
2348		0.0195403		0.0482459
2349		0.0167427		0.0511333
2350		0.0148776		0.0320183
2351		0.014823		0.0396385
2352		0.0148503		0.0380193
2353		0.0159935		0.035924
2354		0.0163486		0.0435208
2355		0.0151507		0.0413787
2356		0.0145304		0.0341019
2357		0.0138983		0.0402628
2358		0.0131881		0.0378398
2359		0.0115025		0.0252291
2360		0.0108939		0.0310584
2361		0.010929		0.0301532
2362		0.0114557		0.0237191
2363		0.0117054		0.0266728
2364		0.0124663		0.0340433
2365		0.0129033		0.0303561
2366		0.0132311		0.0407115
2367		0.0148815		0.0425454
2368		0.0158297		0.0329898
2369		0.0163174		0.0414295
2370		0.0171251		0.0472549
2371		0.0176947		0.0223457
2372		0.0177376		0.0560808
2373		0.0174996		0.0521907
2374		0.0173865		0.0359864
2375		0.01677		0.0515079
2376		0.0166178		0.0530413
2377		0.0153068		0.0413748
2378		0.0154902		0.0490341
2379		0.0154551		0.048164
2380		0.014784		0.0467593
2381		0.0145928		0.0448865
2382		0.013473		0.0401926
2383		0.0119747		0
2384		0.0111241		0.0019431
2385		0.013153		0.0106754
2386		0.0219165		0.015381
2387		0.0266299		0.0190916
2388		0.0362791		0.0169807
2389		0.0441998		0.0422254
2390		0.0492955		0.0502515
2391		0.0577078		0.0642239
2392		0.0633499		0.067357
2393		0.0650472		0.0904168
2394		0.0674624		0.0762532
2395		0.0722772		0.0813919
2396		0.0752582		0.065968
2397		0.0774003		0.0928242
2398		0.0784304		0.0900617
2399		0.0784655		0.125666
2400		0.0780441		0.129767
2401		0.0775876		0.0977014
2402		0.0773574		0.146498
2403		0.0775135		0.136294
2404		0.0776383		0.113566
2405		0.0778256		0.126934
2406		0.0800418		0.134039
2407		0.0821488		0.121491
2408		0.0829643		0.138378
2409		0.0837329		0.149221
2410		0.0844665		0.199648
2411		0.0834988		0.146794
2412		0.0826912		0.147348
2413		0.0773067		0.133387
2414		0.0713408		0.139267
2415		0.0666352		0.129142
2416		0.0635996		0.103527
2417		0.0643799		0.108767
2418		0.0626319		0.098513
2419		0.0544147		0.0987471
2420		0.0508094		0.089652
2421		0.0429746		0.075344
2422		0.037555		0.0609659
2423		0.0339185		0.0565646
2424		0.0261578		0.0427522
2425		0.0207616		0.0243551
2426		0.0177259		0.0231222
2427		0.0119161		0.0199149
2428		0.00635606		0
2429		0.00372233		0.0112997
2430		0.000304342		0.00613365
2431		0.000952043		0.0014944
2432		0.00138905		0.00232158
2433		0.00225915		0.00470169
2434		0.00641068		0.00725738
2435		0.0105622		0.0141168
2436		0.0200982		0.0197081
2437		0.0288968		0.0289398
2438		0.0328572		0.0349329
2439		0.038585		0.0461624
2440		0.040216		0.0423932
2441		0.0410861		0.0639937
2442		0.0422059		0.0618555
2443		0.0435404		0.0534978
2444		0.0444729		0.0651837
2445		0.0460102		0.0621871
2446		0.0478636		0.0653476
2447		0.0488819		0.0865462
2448		0.0506846		0.105977
2449		0.0522414		0.0822151
2450		0.0530101		0.0805022
2451		0.054204		0.105326
2452		0.0552926		0.0831672
2453		0.055835		0.102337
2454		0.0564944		0.107292
2455		0.0585311		0.091876
2456		0.058933		0.113683
2457		0.0611648		0.114245
2458		0.0626788		0.113679
2459		0.0637635		0.126805
2460		0.0652696		0.197365
2461		0.0670293		0.107401
2462		0.0650276		0.128557
2463		0.061477		0.110039
2464		0.0551717		0.0924457
2465		0.0531583		0.102388
2466		0.0486478		0.0791834
2467		0.0431307		0.0751685
2468		0.0403057		0.0782548
2469		0.0345857		0.0699127
2470		0.0300947		0.0517342
2471		0.0284793		0.0505168
2472		0.0254632		0.0425649
2473		0.0221779		0.0376642
2474		0.0207147		0.0335088
2475		0.017605		0.0268133
2476		0.0145108		0.0215653
2477		0.0125014		0.0195871
2478		0.00955945		0.0206406
2479		0.00983257		0.0163876
2480		0.0116313		0.0221818
2481		0.0138827		0.0194271
2482		0.0150688		0.0193881
2483		0.015537		0.019712
2484		0.0163915		0.0196105
2485		0.0170782		0.0434077
2486		0.0173241		0.0225369
2487		0.0177728		0.0308477
2488		0.0185531		0.0265558
2489		0.018795		0.0355806
2490		0.0192398		0.0441646
2491		0.0197705		0.038031
2492		0.0199266		0.0438798
2493		0.0205665		0.0519371
2494		0.0209449		0.0439032
2495		0.0206991		0.0487376
2496		0.0216317		0.0581214
2497		0.0221584		0.0443441
2498		0.022412		0.0526706
2499		0.0229466		0.0548595
2500		0.0234889		0.0547776
2501		0.0236138		0.0534393
2502		0.0242459		0.0573294
2503		0.024796		0.0499627
2504		0.0253033		0.0607395
2505		0.0253618		0.0638337
2506		0.0257364		0.0172967
2507		0.0248233		0.0442232
2508		0.0239376		0.0377071
2509		0.0231651		0.0010691
2510		0.022693		0.0398726
2511		0.0261148		0.0410549
2512		0.0315228		0.0128565
2513		0.0348666		0.0494906
2514		0.0402121		0.052932
2515		0.0475943		0.038983
2516		0.0502476		0.0637049
2517		0.0571538		0.0782314
2518		0.0601933		0.056549
2519		0.0610556		0.0833233
2520		0.0633967		0.0894491
2521		0.0633304		0.0698854
2522		0.0635215		0.087705
2523		0.0669668		0.0905572
2524		0.0692143		0.0846967
2525		0.0700805		0.0985169
2526		0.0716256		0.0968665
2527		0.0740838		0.092036
2528		0.0749461		0.108685
2529		0.0766668		0.120531
2530		0.0782548		0.104752
2531		0.0792927		0.123742
2532		0.0801121		0.136969
2533		0.0814816		0.113703
2534		0.0823478		0.142319
2535		0.0836237		0.157981
2536		0.0843572		0.133906
2537		0.0852781		0.176229
2538		0.0872173		0.174224
2539		0.0894023		0.146466
2540		0.0909357		0.159081
2541		0.0910254		0.160622
2542		0.0915873		0.158027
2543		0.0909981		0.180084
2544		0.091002		0.187666
2545		0.0945098		0.17889
2546		0.0936318		0.208888
2547		0.0945059		0.202723
2548		0.094022		0.164996
2549		0.0927422		0.176986
2550		0.0872992		0.164192
2551		0.0830267		0.15697
2552		0.0825585		0.15299
2553		0.0802174		0.145936
2554		0.0769321		0.13432
2555		0.0728664		0.142721
2556		0.0662099		0.123703
2557		0.0590501		0.0882395
2558		0.0555423		0.0956179
2559		0.047766		0.0841231
2560		0.0403955		0.049752
2561		0.0374925		0.067396
2562		0.0308712		0.0560145
2563		0.0248936		0.0441412
2564		0.0219477		0.0403877
2565		0.0166959		0.0334932
2566		0.0113075		0.0204494
2567		0.00893125		0.0202426
2568		0.00767877		0.0140777
2569		0.00655895		0
2570		0.00573177		0.00541572
2571		0.00463926		0.00357796
2572		0.00463926		0
2573		0.00464706		0.000979355
2574		0.00468998		0
2575		0.00477582		1.95091e-05
2576		0.00482654		0
2577		0.00482264		0
2578		0.00480704		0.000261422
2579		0.00484215		0
2580		0.00478362		0
2581		0.00477582		2.34109e-05
2582		0.00476021		7.41345e-05
2583		0.00465486		0
2584		0.00460414		0
2585		0.00464316		0.0338599
2586		0.00457293		0.00428809
2587		0.00460024		0.00213039
2588		0.00464316		0.000858399
2589		0.00464706		0.00115884
2590		0.00466267		0.0012915
2591		0.00466657		0.00126809
2592		0.00479533		0
2593		0.00483045		0.00603221
2594		0.00483045		0.000561861
2595		0.00487727		0.000323851
2596		0.00481874		0.00714032
2597		0.00485776		0.00124858
2598		0.00481484		1.95091e-05
2599		0.0047407		0.00103008
2600		0.00470169		5.85272e-05
2601		0.0047251		0
2602		0.0047368		0.00189238
2603		0.00474851		7.80363e-05
2604		0.00480313		2.73127e-05
2605		0.00487337		0.00168949
2606		0.00491629		0.00117835
2607		0.00501773		0.000105349
2608		0.00505285		0.00377305
2609		0.00507626		0
2610		0.00507626		0.0696786
2611		0.00510357		0.00216941
2612		0.00504895		0.0034297
2613		0.00492019		0.000916926
2614		0.00493189		0.00149049
2615		0.00491629		0.000737443
2616		0.00505285		0.0040774
2617		0.00475241		0.000764756
2618		0.00476412		0.00609073
2619		0.00461195		0.000273127
2620		0.00476802		0.000206796
2621		0.00480704		0.00284052
2622		0.00485776		0.000132662
2623		0.00481484		0
2624		0.00484996		0
2625		0.00488117		0.000245814
2626		0.00514259		0.0028054
2627		0.00734712		0.00627412
2628		0.0131062		0.0102071
2629		0.0202036		0.0128097
2630		0.023446		0.0196847
2631		0.0296616		0.028651
2632		0.0354246		0.029088
2633		0.0380154		0.0397556
2634		0.0409417		0.0420655
2635		0.0430526		0.0399897
2636		0.0438603		0.0479845
2637		0.0456044		0.049038
2638		0.0476724		0.0416948
2639		0.0483981		0.0531232
2640		0.0544771		0.061278
2641		0.063545		0.0590579
2642		0.0677433		0.0775603
2643		0.0784772		0.100667
2644		0.0873499		0.087467
2645		0.0922155		0.132065
2646		0.105688		0.137633
2647		0.117745		0.14155
2648		0.12329		0.0884073
2649		0.135409		0.168519
2650		0.144149		0.151925
2651		0.149003		0.191657
2652		0.160033		0.207245
2653		0.166803		0.198911
2654		0.169592		0.20714
2655		0.172991		0.248834
2656		0.177552		0.218002
2657		0.18003		0.28342
2658		0.185211		0.303171
2659		0.188056		0.269362
2660		0.190393		0.333476
2661		0.195298		0.328111
2662		0.197522		0.283892
2663		0.195844		0.34368
2664		0.192516		0.351756
2665		0.189246		0.298356
2666		0.186128		0.340387
2667		0.182379		0.34007
2668		0.177408		0.224202
2669		0.176159		0.328232
2670		0.172655		0.317974
2671		0.17209		0.248647
2672		0.171758		0.266357
2673		0.167614		0.282589
2674		0.170068		0.156408
2675		0.172772		0.247367
2676		0.171309		0.264258
2677		0.17422		0.148659
2678		0.175211		0.27363
2679		0.176218		0.242841
2680		0.173264		0.183736
2681		0.168566		0.166767
2682		0.162436		0.250754
2683		0.157785		0.222052
2684		0.155195		0.249888
2685		0.152975		0.246868
2686		0.146923		0.220347
2687		0.147247		0.236064
2688		0.143961		0.228498
2689		0.137141		0.201829
2690		0.136985		0.19264
2691		0.130637		0.19065
2692		0.126509		0.183081
2693		0.123652		0.174969
2694		0.119282		0.17804
2695		0.113426		0.167513
2696		0.109953		0.163736
2697		0.102828		0.150454
2698		0.0955984		0.148749
2699		0.0921179		0.137309
2700		0.0875606		0.130106
2701		0.0820318		0.12032
2702		0.078208		0.116559
2703		0.0715398		0.113266
2704		0.0655427		0.107991
2705		0.0638688		0.104393
2706		0.0605484		0.0992271
2707		0.0573216		0.0907874
2708		0.0562564		0.0847435
2709		0.0550312		0.0802174
2710		0.0554292		0.175387
2711		0.0551326		0.0953643
2712		0.0563032		0.0719417
2713		0.0571928		0.0766941
2714		0.0581214		0.0795151
2715		0.0593115		0.0774627
2716		0.0599553		0.0609268
2717		0.0603572		0.0702912
2718		0.0600216		0.0773106
2719		0.0603962		0.0389557
2720		0.0585506		0.0577039
2721		0.0581995		0.0908733
2722		0.0585038		0.0813919
2723		0.0587184		0.0889575
2724		0.0592569		0.0900695
2725		0.0605171		0.0553043
2726		0.0606381		0.00453781
2727		0.0619491		0.0153224
2728		0.0636542		3.90181e-05
2729		0.06422		0.0160091
2730		0.0650706		0.00200943
2731		0.0679501		0.00526745
2732		0.0704629		0.0110382
2733		0.0742906		0.019591
2734		0.0780597		0.0120059
2735		0.0789259		0.0378125
2736		0.0813841		0.0439344
2737		0.0862262		0.0343672
2738		0.08822		0.0445665
2739		0.0913922		0.0551053
2740		0.0951067		0.0513206
2741		0.0963592		0.052815
2742		0.0981501		0.0421903
2743		0.0991607		0.0419328
2744		0.0999996		0.0397478
2745		0.100881		0.0546527
2746		0.101658		0.0421006
2747		0.102477		0.0602518
2748		0.103351		0.0470169
2749		0.104104		0.0530686
2750		0.105607		0.0628699
2751		0.10723		0.0638025
2752		0.109906		0.0554916
2753		0.110956		0.0788791
2754		0.11199		0.0728313
2755		0.113605		0.0603533
2756		0.114358		0.0857463
2757		0.115779		0.0892111
2758		0.116067		0.0835222
2759		0.116918		0.0983882
2760		0.118276		0.101194
2761		0.116906		0.0998123
2762		0.117913		0.0994963
2763		0.118689		0.106246
2764		0.118592		0.102427
2765		0.119571		0.106734
2766		0.119911		0.106976
2767		0.121136		0.105294
2768		0.122025		0.109895
2769		0.122302		0.111916
2770		0.122669		0.114787
2771		0.123329		0.122661
2772		0.124437		0.117499
2773		0.12645		0.129774
2774		0.126992		0.11899
2775		0.128089		0.114374
2776		0.128935		0.124819
2777		0.129556		0.125377
2778		0.130832		0.130473
2779		0.132264		0.130484
2780		0.132607		0.133586
2781		0.133848		0.135471
2782		0.134359		0.138955
2783		0.134749		0.138745
2784		0.13448		0.137239
2785		0.134156		0.242076
2786		0.133949		0.132123
2787		0.133696		0.145202
2788		0.133469		0.132919
2789		0.134016		0.14029
2790		0.135155		0.136349
2791		0.136056		0.126036
2792		0.136727		0.138187
2793		0.13734		0.139595
2794		0.137094		0.134226
2795		0.137406		0.138624
2796		0.137687		0.142408
2797		0.138054		0.0980643
2798		0.138409		0.123976
2799		0.138912		0.128432
2800		0.139018		0.0961836
2801		0.138948		0.122318
2802		0.139271		0.104307
2803		0.139147		0.0421981
2804		0.139131		0.102247
2805		0.139072		0.0917668
2806		0.140044		0.059768
2807		0.140352		0.0689997
2808		0.141082		0.0233329
2809		0.141757		0.0331342
2810		0.141811		0.133313
2811		0.139669		0.0419484
2812		0.140493		0.0321978
2813		0.140828		0.0308595
2814		0.142007		0.0330601
2815		0.142038		0.0339029
2816		0.142034		0.0372584
2817		0.142213		0.0258261
2818		0.142635		0.0351514
2819		0.142857		0.0280658
2820		0.143083		0.026786
2821		0.143329		0.0367005
2822		0.143817		0.0257715
2823		0.144153		0.0246283
2824		0.143649		0.0361308
2825		0.143903		0.0271839
2826		0.143626		0.0241639
2827		0.143298		0.0283194
2828		0.143466		0.0244722
2829		0.143029		0.0198915
2830		0.142767		0.0240664
2831		0.14324		0.0115338
2832		0.143848		0.0177728
2833		0.144133		0.0173085
2834		0.144453		0.0209098
2835		0.145034		0.10577
2836		0.146798		0.00927461
2837		0.147247		0.0199812
2838		0.146806		0.0291934
2839		0.14617		0.0036638
2840		0.146244		0.0252603
2841		0.145592		0.016454
2842		0.14466		0.0139529
2843		0.144539		0.0288188
2844		0.143786		0.0295016
2845		0.143528		0.011764
2846		0.143817		0.0238167
2847		0.143602		0.000417494
2848		0.143981		0
2849		0.143782		0.0165047
2850		0.14418		0.0104998
2851		0.144437		0.0012993
2852		0.145112		0.0135783
2853		0.147859		0.0117835
2854		0.150048		0.00763585
2855		0.151449		0.0172226
2856		0.153509		0.0232743
2857		0.155093		0.0113348
2858		0.155604		0.0233172
2859		0.153712		0.00754221
2860		0.151625		0.0126614
2861		0.148249		0.0165476
2862		0.146365		0.0158063
2863		0.144554		0.0109056
2864		0.143712		0.018358
2865		0.143786		0.0182995
2866		0.144355		0.0124429
2867		0.144656		0.0171719
2868		0.144792		0.0180108
2869		0.145908		0.0140621
2870		0.146857		0.0206055
2871		0.147676		0.0208201
2872		0.148125		0.0125716
2873		0.148082		0.0122868
2874		0.14768		0.0119161
2875		0.146977		0.00820552
2876		0.147032		0.0166686
2877		0.145862		0.015619
2878		0.145077		0.011682
2879		0.14432		0.0111592
2880		0.143602		0.0158219
2881		0.144621		0.00930583
2882		0.146462		0.0149479
2883		0.149053		0.0197159
2884		0.151375		0.0189472
2885		0.15242		0.0483396
2886		0.15379		0.0417572
2887		0.155206		0.0319442
2888		0.155928		0.0306995
2889		0.156404		0.0339575
2890		0.157274		0.0363181
2891		0.15754		0.038827
2892		0.157306		0.0424361
2893		0.156272		0.0330445
2894		0.156556		0.0324163
2895		0.154676		0.0232626
2896		0.154633		0.0246673
2897		0.154836		0.037356
2898		0.155304		0.0368253
2899		0.155253		0.0315852
2900		0.156018		0.039143
2901		0.155542		0.0377969
2902		0.155792		0.0432126
2903		0.155659		0.0502749
2904		0.155226		0.0403604
2905		0.155253		0.0414568
2906		0.155187		0.0275156
2907		0.155491		0.0383548
2908		0.156541		0.0455654
2909		0.156697		0.0518629
2910		0.156837		0.0767409
2911		0.155214		0.0502203
2912		0.155312		0.0480587
2913		0.155515		0.030879
2914		0.15594		0.0288734
2915		0.156396		0.0254671
2916		0.156564		0.0332513
2917		0.156404		0.0334307
2918		0.156182		0.0364781
2919		0.155721		0.0390103
2920		0.155987		0.0354207
2921		0.156275		0.0306644
2922		0.156603		0.0318934
2923		0.157454		0.0282843
2924		0.157505		0.0352334
2925		0.158016		0.0351827
2926		0.157485		0.00935655
2927		0.157052		0.035924
2928		0.157142		0.0353114
2929		0.157337		0.00443636
2930		0.157782		0.0223808
2931		0.159974		0.0674468
2932		0.161004		0.0653398
2933		0.161797		0.0537241
2934		0.162632		0.0700337
2935		0.162628		0.0395059
2936		0.162518		0.0546371
2937		0.162269		0.0522492
2938		0.163022		0.00442856
2939		0.162963		0
2940		0.163802		0.00254789
2941		0.164383		0.000807676
2942		0.164895		0.00401497
2943		0.166096		0.00672283
2944		0.16832		0.0115533
2945		0.16976		0.0137032
2946		0.172999		0.0195325
2947		0.177934		0.0175816
2948		0.18019		0.0378164
2949		0.185523		0.0403057
2950		0.190701		0.0274922
2951		0.193823		0.0452454
2952		0.199656		0.0566895
2953		0.203659		0.0574425
2954		0.205216		0.0503997
2955		0.209524		0.045819
2956		0.215396		0.055238
2957		0.218744		0.0583985
2958		0.225064		0.061875
2959		0.232111		0.0753948
2960		0.236579		0.0888092
2961		0.249939		0.0759332
2962		0.25647		0.0824805
2963		0.259779		0.0820708
2964		0.267188		0.088021
2965		0.273841		0.0905182
2966		0.277275		0.0957778
2967		0.284317		0.101432
2968		0.291961		0.0998045
2969		0.298013		0.106562
2970		0.305059		0.109118
2971		0.311911		0.0992349
2972		0.315399		0.118307
2973		0.323683		0.121904
2974		0.332021		0.104046
2975		0.336305		0.128327
2976		0.341319		0.121834
2977		0.348362		0.102469
2978		0.35075		0.129439
2979		0.35542		0.127371
2980		0.360407		0.112899
2981		0.362463		0.13711
2982		0.370274		0.137297
2983		0.377586		0.116742
2984		0.3818		0.140992
2985		0.385772		0.148495
2986		0.409948		0.116204
2987		0.410834		0.152011
2988		0.413413		0.162975
2989		0.417998		0.108502
2990		0.423156		0.142003
2991		0.429949		0.126243
2992		0.438556		0.123883
2993		0.443352		0.142842
2994		0.45023		0.159249
2995		0.454721		0.0920282
2996		0.456586		0.168059
2997		0.463856		0.157828
2998		0.479225		0.0801706
2999		0.488753		0.146361
3000		0.507411		0.177228
3001		0.523651		0.0957544
3002		0.534549		0.201771
3003		0.544611		0.142576
3004		0.557019		0.0943381
3005		0.563473		0.147598
3006		0.572427		0.147676
3007		0.579654		0.0949585
3008		0.586123		0.180865
3009		0.589506		0.145932
3010		0.594184		0.0740135
3011		0.631552		0.102606
3012		0.631957		0.129349
3013		0.63319		0.0983062
3014		0.633858		0.136509
3015		0.640549		0.145448
3016		0.664752		0.0560457
3017		0.680277		0.0997382
3018		0.694297		0.0556438
3019		0.719069		0.0754572
3020		0.726857		0.0963943
3021		0.733112		0.0657456
3022		0.739843		0.0852859
3023		0.742894		0.133981
3024		0.750896		0.160267
3025		0.755668		0.0892423
3026		0.758329		0.131483
3027		0.765595		0.137765
3028		0.771678		0.143165
3029		0.774639		0.0758981
3030		0.7889		0.116442
3031		0.801515		0.119427
3032		0.805959		0.0932339
3033		0.80789		0.0411251
3034		0.818066		0.104619
3035		0.818628		0.133938
3036		0.851552		0.10744
3037		0.852312		0.0710794
3038		0.853471		0.120004
3039		0.8528		0.118841
3040		0.849152		0.0626397
3041		0.842101		0.114007
3042		0.827341		0.0943264
3043		0.816053		0.0710091
3044		0.81457		0.111736
3045		0.807594		0.101872
3046		0.811039		0.0110148
3047		0.809595		0.0891331
3048		0.807738		0.0805881
3049		0.80631		0.00255179
3050		0.80624		0.0699283
3051		0.80471		0.0492643
3052		0.803153		0.00440515
3053		0.803953		0.056748
3054		0.803891		0.0126887
3055		0.804043		0.0004292
3056		0.802802		0.0338678
3057		0.801979		0.000573567
3058		0.800914		0.00105349
3059		0.798936		0.00142026
3060		0.800215		0.00520892
3061		0.805596		0.0068867
3062		0.804289		0.00898978
3063		0.804925		0.0096804
3064		0.805893		0.00793239
3065		0.808561		0.0145226
3066		0.807941		0.0176713
3067		0.807613		0.0232821
3068		0.80679		0.0251316
3069		0.804593		0.0288773
3070		0.803583		0.0350149
3071		0.803013		0.0461273
3072		0.802833		0.0504153
3073		0.801952		0.0478011
3074		0.802685		0.0472822
3075		0.800574		0.0605679
3076		0.803169		0.0523858
3077		0.814519		0.0571616
3078		0.814816		0.0689919
3079		0.815366		0.0648052
3080		0.815791		0.0519058
3081		0.816193		0.0443363
3082		0.816427		0.0379764
3083		0.818031		0.0581292
3084		0.821234		0.0604469
3085		0.821445		0.0570094
3086		0.836108		0.0809431
3087		0.834821		0.0663699
3088		0.833459		0.0540596
3089		0.832491		0.0654295
3090		0.831699		0.0655193
3091		0.830068		0.0613716
3092		0.827251		0.0725581
3093		0.827813		0.0841778
3094		0.825792		0.0334073
3095		0.825156		0.0674897
3096		0.823533		0.0849659
3097		0.821523		0.0560184
3098		0.821035		0.0971123
3099		0.819639		0.10659
3100		0.818983		0.0825975
3101		0.818534		0.110086
3102		0.818628		0.107998
3103		0.820497		0.0737404
3104		0.818889		0.079835
3105		0.81983		0.0800262
3106		0.820083		0.0127823
3107		0.818289		0.0550624
3108		0.818214		0.0492409
3109		0.818367		0.0445275
3110		0.818086		0.105259
3111		0.822982		0.0881732
3112		0.821948		0.0255959
3113		0.819986		0.0797297
3114		0.819053		0.0781299
3115		0.818472		0.0151351
3116		0.816338		0.0760503
3117		0.816182		0.093866
3118		0.817434		0.000952043
3119		0.815788		0.0186624
